account_id,campaign,impressions,clicks,cost,views,install,orders,revenue,link_clicks,conversions,conversion_value,engagements,date,channel,request_id,updated_at
566-352-3778,디멘드젠_영상_250122,25936,372,353401,2718,1068.77,0.0,0.0,372.0,4.67,320668.21,0.0,2025-04-20,google||디멘드젠_영상_250122(22155808690),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_3월,86904,976,1065228,7689,116.0,4.0,142494.0,0.0,0.0,0.0,0.0,2025-04-20,meta||[IOS]tCPA_3월(120219231763360229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_지역타게팅_3월,14492,141,187059,1477,25.0,2.0,26103.0,0.0,0.0,0.0,0.0,2025-04-20,meta||[IOS]tCPA_지역타게팅_3월(120218197563370229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2501,68505,504,745635,7218,79.0,16.0,275028.0,0.0,0.0,0.0,0.0,2025-04-20,meta||[IOS]남성/여성_2501(120214732516700229),333,2025-05-23 13:32:44.665270
566-352-3778,1_닥터디퍼런트 키워드,661,5,1916,0,29.0,0.0,0.0,5.0,1.0,68000.0,0.0,2025-04-21,google||1_닥터디퍼런트 키워드(14827975189),333,2025-05-23 13:32:44.665270
566-352-3778,pmax_250306,92760,568,302040,592,1882.45,0.0,0.0,568.0,11.81,838319.76,0.0,2025-04-21,google||pmax_250306(22313081441),333,2025-05-23 13:32:44.665270
566-352-3778,디멘드젠_영상_250122,28727,320,351978,3297,1155.24,0.0,0.0,320.0,9.06,572074.34,0.0,2025-04-21,google||디멘드젠_영상_250122(22155808690),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_3월,83041,840,952967,6708,75.0,14.0,209410.0,0.0,0.0,0.0,0.0,2025-04-21,meta||[IOS]tCPA_3월(120219231763360229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_지역타게팅_3월,11716,105,147414,1096,17.0,4.0,155159.0,0.0,0.0,0.0,0.0,2025-04-21,meta||[IOS]tCPA_지역타게팅_3월(120218197563370229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2501,71156,469,709673,6719,63.0,21.0,451316.0,0.0,0.0,0.0,0.0,2025-04-21,meta||[IOS]남성/여성_2501(120214732516700229),333,2025-05-23 13:32:44.665270
566-352-3778,1_닥터디퍼런트 키워드,678,8,2483,0,32.12,0.0,0.0,8.0,0.0,0.0,0.0,2025-04-22,google||1_닥터디퍼런트 키워드(14827975189),333,2025-05-23 13:32:44.665270
566-352-3778,pmax_250306,90840,546,284170,675,2154.1,0.0,0.0,546.0,14.66,1111553.02,0.0,2025-04-22,google||pmax_250306(22313081441),333,2025-05-23 13:32:44.665270
566-352-3778,디멘드젠_영상_250122,25646,295,350824,3199,2027.06,0.0,0.0,295.0,12.44,786740.07,0.0,2025-04-22,google||디멘드젠_영상_250122(22155808690),333,2025-05-23 13:32:44.665270
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,25047,198,62607,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-22,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_3월,85327,762,896208,6071,86.0,17.0,181619.0,0.0,0.0,0.0,0.0,2025-04-22,meta||[IOS]tCPA_3월(120219231763360229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_지역타게팅_3월,12295,120,151587,1210,19.0,2.0,51537.0,0.0,0.0,0.0,0.0,2025-04-22,meta||[IOS]tCPA_지역타게팅_3월(120218197563370229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2501,70616,421,691183,6651,65.0,15.0,198218.0,0.0,0.0,0.0,0.0,2025-04-22,meta||[IOS]남성/여성_2501(120214732516700229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,1381,3,4088,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-22,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229),333,2025-05-23 13:32:44.665270
566-352-3778,1_닥터디퍼런트 키워드,680,13,5037,0,32.32,0.0,0.0,13.0,0.0,0.0,0.0,2025-04-23,google||1_닥터디퍼런트 키워드(14827975189),333,2025-05-23 13:32:44.665270
566-352-3778,pmax_250306,80485,449,301875,823,1688.51,0.0,0.0,449.0,11.12,684647.12,0.0,2025-04-23,google||pmax_250306(22313081441),333,2025-05-23 13:32:44.665270
566-352-3778,디멘드젠_영상_250122,22693,320,347578,3263,1092.88,0.0,0.0,320.0,6.44,460044.86,0.0,2025-04-23,google||디멘드젠_영상_250122(22155808690),333,2025-05-23 13:32:44.665270
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,52497,349,124693,256,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_3월,76467,613,807104,5383,70.0,8.0,144315.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[IOS]tCPA_3월(120219231763360229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_지역타게팅_3월,13112,112,159654,1334,12.0,5.0,55312.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[IOS]tCPA_지역타게팅_3월(120218197563370229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2501,53035,319,577285,4863,45.0,16.0,180895.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[IOS]남성/여성_2501(120214732516700229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,51154,240,138386,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229),333,2025-05-23 13:32:44.665270
566-352-3778,1_닥터디퍼런트 키워드,670,5,1198,0,21.19,0.0,0.0,5.0,0.0,0.0,0.0,2025-04-24,google||1_닥터디퍼런트 키워드(14827975189),333,2025-05-23 13:32:44.665270
566-352-3778,pmax_250306,87616,467,273866,717,1773.01,0.0,0.0,467.0,5.74,444755.66,0.0,2025-04-24,google||pmax_250306(22313081441),333,2025-05-23 13:32:44.665270
566-352-3778,디멘드젠_영상_250122,19383,243,345304,2514,1186.88,0.0,0.0,243.0,6.19,501421.65,0.0,2025-04-24,google||디멘드젠_영상_250122(22155808690),333,2025-05-23 13:32:44.665270
566-352-3778,1_닥터디퍼런트 키워드,800,6,1372,0,18.95,0.0,0.0,6.0,0.0,0.0,0.0,2025-04-25,google||1_닥터디퍼런트 키워드(14827975189),333,2025-05-23 13:32:44.665270
566-352-3778,pmax_250306,86818,516,309112,550,2041.99,0.0,0.0,516.0,8.16,680195.24,0.0,2025-04-25,google||pmax_250306(22313081441),333,2025-05-23 13:32:44.665270
566-352-3778,디멘드젠_영상_250122,19783,259,342093,2497,836.26,0.0,0.0,259.0,1.5,71166.74,0.0,2025-04-25,google||디멘드젠_영상_250122(22155808690),333,2025-05-23 13:32:44.665270
566-352-3778,1_닥터디퍼런트 키워드,570,10,4280,0,39.53,0.0,0.0,10.0,0.0,0.0,0.0,2025-04-26,google||1_닥터디퍼런트 키워드(14827975189),333,2025-05-23 13:32:44.665270
566-352-3778,pmax_250306,98084,638,275053,446,2240.89,0.0,0.0,638.0,10.99,868469.57,0.0,2025-04-26,google||pmax_250306(22313081441),333,2025-05-23 13:32:44.665270
566-352-3778,디멘드젠_영상_250122,25081,286,337505,3157,1022.64,0.0,0.0,286.0,4.63,348763.35,0.0,2025-04-26,google||디멘드젠_영상_250122(22155808690),333,2025-05-23 13:32:44.665270
566-352-3778,1_닥터디퍼런트 키워드,701,4,1127,0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,2025-04-27,google||1_닥터디퍼런트 키워드(14827975189),333,2025-05-23 13:32:44.665270
566-352-3778,pmax_250306,80036,510,281610,372,1359.67,0.0,0.0,510.0,2.0,168800.0,0.0,2025-04-27,google||pmax_250306(22313081441),333,2025-05-23 13:32:44.665270
566-352-3778,디멘드젠_영상_250122,26378,386,335111,3765,1509.29,0.0,0.0,386.0,8.56,653683.69,0.0,2025-04-27,google||디멘드젠_영상_250122(22155808690),333,2025-05-23 13:32:44.665270
566-352-3778,1_닥터디퍼런트 키워드,754,18,6870,0,111.6,0.0,0.0,18.0,1.0,69800.0,0.0,2025-04-28,google||1_닥터디퍼런트 키워드(14827975189),333,2025-05-23 13:32:44.665270
566-352-3778,pmax_250306,90795,400,284914,437,2160.69,0.0,0.0,400.0,7.87,783212.76,0.0,2025-04-28,google||pmax_250306(22313081441),333,2025-05-23 13:32:44.665270
566-352-3778,디멘드젠_영상_250122,24429,355,329072,3865,1350.88,0.0,0.0,355.0,15.65,983981.26,0.0,2025-04-28,google||디멘드젠_영상_250122(22155808690),333,2025-05-23 13:32:44.665270
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,94140,598,803558,6600,92.0,9.0,200400.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_3월,70698,629,713236,5021,80.0,6.0,49015.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]tCPA_3월(120219231763360229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_지역타게팅_3월,10237,119,113253,1144,15.0,7.0,71081.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]tCPA_지역타게팅_3월(120218197563370229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2501,38623,257,376578,3509,38.0,14.0,261618.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_2501(120214732516700229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_250428_신규소재테스트,13696,117,23499,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_250428_신규소재테스트(120223927504320229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_250428_신규소재테스트_CTA영상,3331,33,42017,125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_250428_신규소재테스트_CTA영상(120223965612710229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2504_신규소재테스트,1242,2,12507,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_2504_신규소재테스트(120223450236530229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,7695,77,33920,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229),333,2025-05-23 13:32:44.665270
566-352-3778,1_닥터디퍼런트 키워드,850,3,1294,0,83.0,0.0,0.0,3.0,1.0,63000.0,0.0,2025-04-29,google||1_닥터디퍼런트 키워드(14827975189),333,2025-05-23 13:32:44.665270
566-352-3778,pmax_250306,86382,414,334085,463,2162.16,0.0,0.0,414.0,11.5,822890.28,0.0,2025-04-29,google||pmax_250306(22313081441),333,2025-05-23 13:32:44.665270
566-352-3778,디멘드젠_영상_250122,22847,327,322801,3234,1067.14,0.0,0.0,327.0,8.63,663178.93,0.0,2025-04-29,google||디멘드젠_영상_250122(22155808690),333,2025-05-23 13:32:44.665270
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,157135,780,849397,4860,53.0,4.0,118500.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_3월,53757,444,520407,3901,38.0,13.0,131860.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[IOS]tCPA_3월(120219231763360229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_지역타게팅_3월,10847,87,115871,1018,13.0,9.0,193628.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[IOS]tCPA_지역타게팅_3월(120218197563370229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2501,18174,134,172492,1758,19.0,6.0,116808.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[IOS]남성/여성_2501(120214732516700229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_250428_신규소재테스트_CTA영상,57235,277,438510,1249,54.0,4.0,100400.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[IOS]남성/여성_250428_신규소재테스트_CTA영상(120223965612710229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,47469,192,110783,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229),333,2025-05-23 13:32:44.665270
566-352-3778,1_닥터디퍼런트 키워드,816,4,509,0,12.88,0.0,0.0,4.0,0.0,0.0,0.0,2025-04-30,google||1_닥터디퍼런트 키워드(14827975189),333,2025-05-23 13:32:44.665270
566-352-3778,pmax_250306,103282,485,281492,767,1567.89,0.0,0.0,485.0,9.0,686367.28,0.0,2025-04-30,google||pmax_250306(22313081441),333,2025-05-23 13:32:44.665270
566-352-3778,디멘드젠_영상_250122,23845,281,306449,2343,1189.8,0.0,0.0,281.0,12.59,913468.23,0.0,2025-04-30,google||디멘드젠_영상_250122(22155808690),333,2025-05-23 13:32:44.665270
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,82224,477,455830,2073,27.0,4.0,68300.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_3월,56705,560,635696,5526,61.0,3.0,35417.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[IOS]tCPA_3월(120219231763360229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]tCPA_지역타게팅_3월,8766,78,98536,931,12.0,6.0,89204.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[IOS]tCPA_지역타게팅_3월(120218197563370229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2501,9147,103,100200,927,11.0,7.0,88721.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[IOS]남성/여성_2501(120214732516700229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_250428_신규소재테스트_CTA영상,57942,287,434950,1271,53.0,4.0,85000.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[IOS]남성/여성_250428_신규소재테스트_CTA영상(120223965612710229),333,2025-05-23 13:32:44.665270
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,34163,259,119790,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229),333,2025-05-23 13:32:44.665270
